Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-76.319;-63.481	0.003;0.072	#	0.173;0.361	#	#	0.014;0.287	#	0.024;0.673	1.705;6.149	#	0.401;0.734	-0.050;0.199	0.005;0.089	#	-0.365;1.450	-0.088;0.682	#	#	#	#	0.000;0.826	111000	0.019	0.455	1	35.69	9686	7731	0.55		5	11
-107.521;-63.946	#	#	0.122;0.200	-0.484;0.267	#	#	0.071;0.403	#	#	0.159;0.739	0.431;0.733	#	#	#	-0.403;0.793	0.257;0.877	0.376;1.840	-0.040;0.438	0.061;0.160	#	0.193;0.875	011000	0.035	0.512	1	59.42	9891	7734	0.55		44	86
-87.822;-59.151	#	0.020;0.248	0.042;0.139	-0.326;0.556	#	-0.140;0.196	#	0.355;0.765	#	-0.036;0.827	#	#	#	0.004;0.014	#	#	-0.386;0.261	#	#	#	#	001110	0.104	0.636	1	54.68	9797	7736	0.41		21	33
#	#	#	0.218;0.335	#	#	#	0.064;0.271	#	#	0.030;0.684	0.467;0.712	-0.039;0.377	-0.002;0.094	0.002;0.014	#	#	0.788;3.253	0.096;0.632	#	#	#	010000	0.031	0.500	1	40.30	9692	7737	0.41		5	10
#	0.008;0.088	#	#	-0.635;0.635	7.416;13.645	#	#	0.384;0.954	3.583;7.735	#	#	-0.061;0.300	#	0.004;0.012	0.282;1.073	0.087;0.506	#	0.550;0.936	0.054;0.099	#	-0.461;0.587	000110	0.031	0.500	1	53.70	9693	7738	0.55		5	10
-100.080;-64.083	-0.030;0.104	#	#	-0.361;0.767	5.481;15.191	#	0.060;0.179	#	1.266;3.123	-0.004;0.675	#	-0.194;0.252	#	0.004;0.012	#	#	0.441;0.924	0.578;0.861	#	0.263;1.525	#	001110	1.000	1.000	1	94.00	9694	7739	0.55		5	5
#	#	#	-0.027;0.142	#	#	0.153;0.417	#	#	-1.415;6.608	-0.089;0.306	0.612;0.836	#	-0.007;0.062	0.005;0.011	0.130;1.056	-0.286;0.551	1.080;2.686	0.092;0.732	0.098;0.135	#	-0.641;0.703	100001	1.000	1.000	2	75.40	9695	7740	0.59		5	5
#	0.000;0.106	0.019;0.216	0.010;0.133	0.279;0.772	-0.356;9.990	#	#	-0.178;0.321	#	0.121;0.615	0.465;0.549	#	#	#	-0.275;1.017	-0.432;0.862	0.324;1.830	#	0.078;0.094	0.272;1.178	#	110000	0.095	0.625	1	73.92	9866	7742	0.59		35	56
-65.053;-51.359	0.012;0.089	-0.075;0.157	0.007;0.179	#	#	#	#	-0.414;0.247	#	-0.089;0.306	#	#	0.001;0.091	0.004;0.010	0.156;1.178	-0.169;0.802	1.080;2.686	0.144;0.577	#	#	-0.022;1.163	100001	0.262	0.765	1	72.07	9942	7744	0.59		39	51
-65.053;-51.359	#	#	-0.019;0.142	0.907;1.665	#	#	#	#	#	#	0.335;0.602	#	#	#	#	#	#	#	0.063;0.122	#	#	100001	0.113	0.647	1	63.06	9772	7744	0.23		11	17
-83.914;-64.083	#	-0.018;0.173	#	#	7.259;11.726	#	#	#	#	0.192;0.870	0.349;0.593	#	0.009;0.118	#	#	0.462;0.674	-0.386;0.949	#	#	#	-0.088;0.577	001110	0.123	0.657	1	99.20	9959	7745	0.41		23	35
#	#	#	#	-0.608;0.608	5.119;9.309	#	#	-0.224;0.608	#	#	0.342;0.593	-0.164;0.053	#	0.002;0.016	-0.559;1.032	#	#	#	0.058;0.098	#	#	001110	0.138	0.673	1	86.77	9975	7745	0.36		35	52
#	-0.016;0.129	#	0.205;0.349	#	#	0.020;0.175	#	#	6.299;9.755	0.011;0.850	#	-0.050;0.300	#	#	#	0.001;0.855	-0.337;2.201	#	#	2.143;3.707	-0.297;1.014	001000	1.000	1.000	2	32.80	9701	7746	0.45		5	5
#	#	#	0.205;0.349	-0.327;0.766	#	#	#	#	6.299;9.755	0.011;0.702	#	-0.083;0.300	#	#	#	#	#	#	#	2.143;3.707	#	001000	1.000	1.000	1	32.80	9701	7746	0.27		5	5
#	#	-0.027;0.150	#	0.185;0.644	-0.893;6.679	#	#	#	-4.414;4.329	#	0.329;0.536	0.167;0.365	#	0.003;0.011	#	#	-0.302;1.238	#	#	-0.601;0.336	#	100010	0.019	0.455	1	38.20	9704	7749	0.41		5	11
-75.115;-58.854	-0.035;0.117	#	-0.023;0.178	#	-1.105;2.501	0.193;0.387	#	0.098;0.519	-0.415;3.041	#	0.425;0.742	#	0.038;0.098	#	0.221;1.533	0.087;0.556	#	0.053;0.702	#	#	#	000001	0.535	0.882	1	102.99	9992	7750	0.55		45	51
-107.521;-63.946	#	-0.019;0.168	0.135;0.200	#	#	#	0.071;0.251	#	#	#	0.381;0.776	#	0.025;0.115	#	0.467;1.490	-0.155;0.665	#	0.188;0.438	0.061;0.125	#	0.859;1.688	011000	1.000	1.000	1	55.00	9711	7756	0.50		5	5
-76.189;-56.607	0.042;0.117	#	0.066;0.148	-0.569;0.577	#	0.193;0.387	#	#	0.631;3.041	#	#	0.231;0.577	0.007;0.077	#	0.073;1.533	#	-1.109;1.051	#	#	#	#	000001	0.237	0.750	1	121.92	9992	7759	0.45		72	96
-75.436;-63.351	#	#	0.002;0.136	-0.503;0.607	-1.105;5.476	#	-0.140;0.172	-0.095;0.199	-0.415;6.432	#	0.537;0.919	0.231;0.423	#	0.002;0.012	-0.377;0.954	#	-0.147;1.032	0.053;0.745	#	0.243;1.203	#	000001	0.150	0.684	1	140.28	9963	7759	0.64		39	57
#	#	0.174;0.316	#	-0.564;0.564	#	-0.017;0.218	0.091;0.366	#	-0.018;6.524	#	#	#	0.060;0.140	0.002;0.010	#	#	#	0.550;0.707	0.054;0.099	#	#	000110	0.113	0.647	1	49.53	9846	7760	0.41		11	17
-84.852;-57.893	#	#	-0.052;0.068	-0.101;0.481	#	#	-0.051;0.232	#	#	-0.218;0.425	0.301;0.442	#	-0.015;0.066	#	-0.161;0.881	#	0.461;2.002	-0.025;0.341	0.078;0.130	-0.476;1.088	-0.208;0.977	100000	0.113	0.647	1	45.83	9716	7761	0.59		11	17
-93.045;-75.426	#	#	#	-0.484;0.592	#	0.125;0.288	0.071;0.251	#	5.195;10.594	#	#	#	0.006;0.098	#	#	#	#	#	#	#	#	011000	0.113	0.647	1	43.75	9991	7766	0.27		11	17
-83.914;-64.083	#	#	#	#	7.259;9.309	#	#	#	1.622;5.695	#	0.342;0.593	#	#	#	#	0.462;0.674	#	0.331;0.949	#	#	#	001110	1.000	1.000	2	87.50	9987	7767	0.27		46	46
#	#	#	0.219;0.307	-0.357;0.771	3.634;10.604	#	#	0.835;1.485	6.633;16.443	#	0.349;0.572	#	0.041;0.145	0.007;0.012	0.137;1.314	#	-0.544;1.201	#	#	#	#	001110	1.000	1.000	1	42.00	9724	7769	0.45		5	5
#	0.052;0.143	#	0.174;0.278	#	#	#	0.117;0.209	0.031;0.623	-2.124;7.010	#	0.513;0.868	#	#	#	-0.158;1.289	#	#	#	#	#	#	110000	0.004	0.333	1	54.21	9725	7770	0.32		5	15
-91.282;-78.016	#	#	#	#	#	#	#	#	#	#	0.322;0.475	#	#	#	0.318;1.746	#	1.470;3.695	0.191;0.917	0.107;0.157	#	#	010000	1.000	1.000	1	28.40	9726	7771	0.27		5	5
#	#	0.047;0.224	0.066;0.160	-0.484;0.267	#	#	0.157;0.403	#	1.735;5.808	#	0.498;0.733	-0.083;0.293	#	#	#	0.267;0.685	0.403;1.840	-0.040;0.656	#	#	#	011000	0.073	0.593	1	57.36	9864	7774	0.45		16	27
-75.436;-56.607	#	#	0.066;0.136	#	0.308;5.476	#	#	#	0.631;6.432	#	0.537;0.919	0.231;0.423	0.007;0.077	0.002;0.012	#	#	-0.044;1.032	0.401;0.674	#	#	#	000001	0.434	0.846	1	181.72	9963	7777	0.45		33	39
-75.436;-56.607	#	#	0.066;0.136	#	0.308;5.476	#	-0.140;0.172	#	#	#	#	0.281;0.423	#	#	0.073;0.999	#	-1.109;1.032	#	#	0.273;0.986	#	000001	0.184	0.713	1	141.54	9963	7777	0.36		57	80
#	0.123;0.257	-0.042;0.142	#	#	-2.781;5.993	#	#	#	#	#	#	#	0.001;0.088	0.001;0.013	#	#	#	0.110;0.552	#	#	#	100001	0.031	0.500	1	38.15	9937	7779	0.27		11	22
#	#	0.038;0.193	#	-0.219;0.547	1.039;8.130	0.148;0.398	-0.039;0.187	0.201;0.375	-0.133;5.298	-0.022;0.582	0.576;0.739	#	0.027;0.096	#	-0.257;0.514	#	#	0.252;0.630	0.053;0.116	#	#	001000	0.061	0.571	1	78.41	9773	7781	0.59		16	28
#	#	#	0.017;0.124	#	-1.105;2.501	#	#	#	#	#	0.425;0.742	#	0.038;0.098	#	0.221;1.533	#	2.607;3.805	0.053;0.637	#	#	#	000001	1.000	1.000	1	38.60	9738	7783	0.32		5	5
#	-0.007;0.114	#	0.112;0.185	0.008;1.172	#	0.271;0.485	-0.026;0.101	#	#	#	#	#	#	0.001;0.013	#	#	1.830;2.686	0.377;0.970	#	#	#	100001	0.019	0.455	2	21.13	9747	7792	0.36		5	11
#	0.107;0.256	#	0.067;0.190	-0.573;0.573	#	0.316;0.503	#	0.138;0.458	1.615;8.651	#	0.446;0.588	#	#	#	#	#	#	0.344;0.692	#	#	-0.643;0.704	001000	1.000	1.000	1	47.03	9884	7794	0.41		17	17
#	0.107;0.256	#	0.067;0.190	-0.798;0.573	#	0.316;0.503	#	0.138;0.458	#	#	0.446;0.588	#	#	#	#	#	0.076;0.932	0.344;0.692	#	#	-0.643;0.704	001000	1.000	1.000	1	47.03	9884	7794	0.41		17	17
#	#	0.052;0.226	#	#	-1.077;5.231	#	#	#	#	0.373;0.610	#	#	#	#	#	#	-0.458;0.672	#	#	0.151;0.919	#	000011	0.000	0.000	1	29.18	7797	7797	0.23		0	12
#	0.027;0.125	#	0.035;0.145	1.116;2.138	2.136;6.462	0.157;0.402	#	#	#	-0.373;0.536	#	0.175;0.380	-0.003;0.064	0.003;0.014	#	-0.432;1.617	1.207;3.706	-0.169;0.528	#	#	#	110000	0.025	0.478	1	63.36	9881	7804	0.55		11	23
#	#	0.018;0.136	#	-0.560;0.569	#	#	#	-0.062;0.451	#	#	0.223;0.371	0.028;0.259	0.136;0.318	0.005;0.015	0.394;1.397	-0.198;0.639	#	#	#	#	#	000100	1.000	1.000	1	28.60	9761	7806	0.41		5	5
-82.703;-58.311	0.027;0.105	-0.063;0.166	#	1.072;1.918	#	0.053;0.214	#	#	#	#	#	#	0.014;0.140	#	#	#	#	0.005;0.286	0.078;0.130	-0.476;1.088	#	100000	1.000	1.000	1	33.60	9765	7810	0.41		5	5
-65.053;-51.359	0.012;0.089	-0.075;0.157	0.007;0.179	#	0.334;6.944	#	#	-0.163;0.247	#	#	#	#	#	0.004;0.010	#	-0.169;0.870	1.080;2.686	0.144;0.577	0.062;0.132	#	-0.022;1.163	100001	0.144	0.679	1	69.35	9942	7817	0.55		38	56
-81.621;-58.342	#	0.074;0.214	#	-0.582;0.460	#	-0.040;0.174	#	#	#	-0.276;0.625	0.429;0.477	0.176;0.374	#	0.006;0.011	-0.804;0.527	#	#	#	0.078;0.101	0.305;1.430	-0.296;0.386	110000	0.000	0.000	1	54.59	7824	7824	0.55		0	12
#	#	0.102;0.286	#	0.033;0.562	#	#	#	-0.163;0.247	0.132;5.070	#	#	#	0.001;0.088	0.001;0.013	#	#	#	0.407;1.047	#	0.889;1.706	#	100001	0.003	0.312	1	71.01	9781	7826	0.36		5	16
-109.604;-80.077	#	#	#	-0.564;0.564	#	#	0.086;0.366	#	#	#	0.376;0.552	-0.079;0.284	#	#	#	1.253;2.207	#	#	#	#	#	000110	1.000	1.000	1	32.40	9790	7835	0.27		5	5
#	#	#	#	#	#	-0.139;0.188	#	#	#	#	#	#	#	0.006;0.011	-0.236;0.860	1.253;2.207	#	#	#	#	#	000110	1.000	1.000	1	32.40	9790	7835	0.18		5	5
-100.643;-79.527	0.003;0.114	#	0.116;0.236	#	3.935;9.858	#	-0.041;0.170	0.553;1.077	#	#	0.513;0.829	#	#	#	#	0.252;0.754	#	#	0.058;0.113	0.911;1.789	#	001100	0.019	0.455	1	38.10	9791	7836	0.45		5	11
-83.914;-64.083	-0.012;0.088	-0.018;0.173	#	#	7.259;11.726	#	#	#	#	0.192;0.870	#	#	0.009;0.118	#	#	0.462;0.674	-0.386;0.949	#	#	#	-0.403;0.577	001110	0.104	0.636	1	98.44	9959	7840	0.41		21	33
-79.734;-52.347	#	-0.075;0.157	#	#	#	#	-0.040;0.074	-0.163;0.247	#	#	0.310;0.512	#	#	#	-0.614;-0.112	#	0.557;1.995	0.144;0.577	#	#	-0.246;0.939	100001	1.000	1.000	1	34.40	9796	7841	0.41		5	5
#	#	-0.006;0.223	0.042;0.139	#	7.259;18.191	#	#	0.355;0.765	#	#	0.342;0.593	#	0.107;0.187	#	#	-0.353;0.836	#	0.525;0.949	0.058;0.106	#	#	001110	1.000	1.000	1	40.20	9797	7842	0.41		5	5
#	0.104;0.193	#	0.029;0.146	-0.489;0.635	#	0.093;0.434	#	#	5.568;9.765	#	#	0.104;0.553	0.077;0.203	#	#	#	#	#	#	-0.213;2.133	#	001010	0.002	0.294	1	36.53	9803	7848	0.36		5	17
#	0.104;0.193	#	#	#	#	#	-0.006;0.170	0.037;0.629	5.568;9.765	0.078;0.658	#	#	0.094;0.200	#	#	#	0.834;1.690	#	#	#	#	001010	1.000	1.000	1	41.80	9803	7848	0.32		5	5
-76.445;-44.350	0.032;0.086	#	0.148;0.191	-0.122;0.460	#	#	0.213;0.374	#	-0.500;2.484	-0.373;0.625	#	#	#	#	-0.268;0.928	#	#	#	#	#	#	110000	0.002	0.375	1	26.50	7850	7850	0.36		0	0
-75.436;-56.607	0.028;0.166	#	-0.018;0.136	#	0.308;5.476	#	#	#	#	#	0.556;0.919	0.281;0.423	#	0.002;0.013	-0.185;0.239	#	#	-0.064;0.548	0.062;0.113	#	#	000001	1.000	1.000	1	162.80	9814	7859	0.45		5	5
-81.653;-69.243	#	#	#	#	0.334;3.523	0.177;0.327	#	-0.163;0.247	#	-0.122;0.185	#	0.078;0.520	0.001;0.066	#	#	#	#	0.110;0.552	#	#	#	100001	0.132	0.667	2	74.14	9937	7861	0.36		22	33
#	#	#	#	#	-4.429;6.944	#	#	-0.163;0.247	#	-0.130;0.635	#	-0.061;0.249	#	0.001;0.013	#	-0.286;0.551	1.060;3.148	#	#	#	1.319;2.271	100001	1.000	1.000	1	44.00	9819	7864	0.36		5	5
-81.653;-69.243	#	-0.027;0.300	-0.032;0.142	#	-0.569;4.599	0.197;0.520	-0.026;0.098	#	#	#	0.370;0.594	0.336;0.672	#	#	#	#	1.080;2.686	0.144;0.552	#	#	#	100001	0.219	0.738	1	103.59	9931	7866	0.45		31	42
#	#	0.052;0.188	0.037;0.154	#	#	0.157;0.307	-0.059;0.209	#	#	#	0.342;0.730	-0.032;0.505	0.094;0.203	0.001;0.013	#	#	0.834;1.690	#	#	0.399;1.463	0.860;1.488	001010	1.000	1.000	1	53.70	9822	7867	0.50		10	10
#	#	#	#	1.507;2.019	-1.105;2.501	0.193;0.375	#	#	#	#	#	0.379;0.696	0.038;0.098	#	-0.512;0.067	0.017;1.122	#	0.086;0.637	#	#	0.950;1.937	000001	1.000	1.000	1	40.60	9823	7868	0.41		5	5
-75.436;-61.510	#	#	0.044;0.066	-0.569;0.577	#	0.150;0.305	#	-0.095;0.304	#	-0.115;0.766	0.364;0.919	#	#	#	#	-0.327;0.661	-0.147;1.051	0.218;0.745	#	0.243;0.986	#	000001	0.132	0.667	1	56.92	9827	7872	0.50		10	15
-95.567;-81.855	#	#	0.042;0.139	#	#	-0.140;0.196	0.069;0.192	#	2.134;5.343	#	#	#	#	#	#	-0.353;0.769	#	#	0.058;0.098	0.214;1.917	-0.079;0.665	001110	0.065	0.579	1	89.09	9959	7875	0.41		22	38
#	0.119;0.195	0.030;0.233	#	#	4.115;7.600	0.001;0.296	-0.018;0.162	#	#	0.092;0.647	#	#	0.102;0.222	#	#	-0.368;0.871	-0.550;1.607	#	#	#	#	000100	0.003	0.312	1	33.94	9831	7876	0.41		5	16
-86.035;-68.061	#	0.036;0.134	#	-0.262;0.267	3.394;5.381	0.224;0.401	-0.024;0.225	#	#	#	#	-0.129;0.307	#	#	-0.306;0.793	0.267;0.685	0.098;1.296	0.099;0.438	#	#	#	011000	0.063	0.575	1	80.24	9974	7879	0.50		23	40
-108.933;-89.248	#	#	0.018;0.177	#	3.434;7.400	#	#	#	#	#	0.298;0.478	#	#	0.003;0.014	#	#	#	0.327;0.977	#	#	-0.420;0.585	001100	0.031	0.500	1	33.00	9840	7885	0.32		5	10
#	#	#	0.018;0.177	-0.203;0.238	#	#	#	#	5.296;12.208	-0.047;0.717	0.298;0.478	#	#	#	0.541;1.119	#	#	#	#	#	#	001100	1.000	1.000	1	23.00	9840	7885	0.27		5	5
#	-0.015;0.106	0.063;0.222	#	#	1.809;7.217	0.352;0.488	-0.081;0.203	#	#	0.426;0.471	0.479;0.714	#	#	#	#	#	#	#	0.100;0.130	#	#	100000	1.000	1.000	1	31.20	9843	7888	0.36		5	5
#	#	#	0.086;0.182	#	#	#	-0.081;0.203	-0.293;0.539	1.345;5.048	0.426;0.471	#	#	#	#	#	#	#	#	0.100;0.130	0.136;1.480	#	100000	1.000	1.000	1	31.20	9843	7888	0.32		5	5
-65.053;-51.359	0.012;0.089	#	0.042;0.121	#	#	-0.070;0.229	#	#	#	#	#	#	#	0.002;0.014	#	-0.286;0.551	1.080;1.936	0.144;0.577	0.052;0.103	#	0.481;0.678	100001	0.237	0.750	1	62.26	9844	7889	0.45		15	20
#	#	-0.018;0.173	#	#	7.640;11.726	#	#	-0.224;0.608	#	#	0.482;0.593	-0.164;0.053	0.009;0.118	0.002;0.016	#	#	-0.386;0.949	#	0.058;0.098	#	#	001110	1.000	1.000	1	110.60	9848	7893	0.41		10	10
#	0.000;0.080	#	#	0.279;0.772	#	-0.090;0.228	#	-0.178;0.321	3.560;9.484	0.121;0.615	#	#	#	#	-0.275;1.017	-0.877;0.862	#	#	0.078;0.094	0.272;1.178	#	110000	0.359	0.815	2	64.52	9927	7894	0.45		22	27
-75.436;-56.607	#	#	0.066;0.136	-0.379;0.379	#	#	-0.010;0.151	#	#	-0.259;0.506	0.563;0.919	0.231;0.423	#	#	#	-0.327;0.661	-0.044;1.032	#	#	#	#	000001	0.151	0.685	1	135.36	9963	7899	0.41		63	92
#	0.038;0.144	#	0.066;0.136	-0.397;0.466	#	0.118;0.381	0.028;0.127	#	#	-0.127;0.724	0.556;0.919	0.281;0.423	#	0.002;0.012	#	-0.327;0.661	#	0.401;0.745	#	0.209;0.950	#	000001	1.000	1.000	1	168.43	9998	7900	0.55		38	38
#	0.017;0.103	#	0.204;0.236	#	#	-0.050;0.213	0.263;0.416	0.227;0.887	5.471;9.791	0.491;1.392	0.128;0.666	#	#	0.002;0.013	#	#	-0.100;1.167	#	0.058;0.113	0.209;2.240	-0.139;0.929	001100	1.000	1.000	1	77.20	9858	7903	0.59		5	5
#	#	#	0.204;0.269	#	3.935;10.666	#	#	0.227;0.887	#	0.491;1.392	0.128;0.666	#	0.010;0.093	#	-0.345;0.774	0.166;0.970	#	#	#	0.209;2.240	-0.328;0.740	001100	0.132	0.667	1	47.34	9861	7906	0.45		10	15
-86.035;-68.061	#	-0.017;0.186	#	-0.262;0.267	#	#	0.137;0.251	#	#	#	0.498;0.668	#	#	#	#	-0.120;1.069	0.098;1.775	-0.045;0.438	0.068;0.160	#	#	011000	0.359	0.815	1	92.49	9957	7909	0.41		22	27
#	#	#	0.122;0.221	-0.484;0.592	3.765;7.610	#	0.071;0.251	#	5.195;11.913	#	#	-0.129;0.307	#	0.003;0.013	0.057;0.636	-0.155;0.665	#	#	#	0.329;2.030	0.219;2.313	011000	0.073	0.593	1	54.76	9947	7910	0.50		16	27
#	-0.014;0.090	#	#	#	#	#	0.014;0.134	#	#	-0.117;0.721	0.349;0.593	-0.164;0.053	#	#	-0.193;1.099	#	-0.386;0.949	#	0.058;0.098	#	#	001110	0.423	0.842	1	91.52	9975	7916	0.36		32	38
#	#	#	#	0.279;0.772	#	#	-0.062;0.152	#	#	#	#	#	#	#	#	-0.432;0.567	#	#	#	#	1.628;1.881	110000	1.000	1.000	1	36.60	9876	7921	0.18		5	5
-70.502;-56.380	#	0.005;0.132	-0.004;0.124	#	#	#	#	#	#	#	#	#	#	#	-0.630;0.720	-0.354;0.567	#	0.081;0.372	0.064;0.094	#	1.396;2.024	110000	0.031	0.500	1	40.30	9876	7921	0.36		5	10
#	0.107;0.256	#	0.067;0.190	-0.573;0.573	-1.180;7.593	0.316;0.503	0.009;0.220	#	#	-0.011;0.408	#	0.424;0.662	-0.012;0.116	0.007;0.013	#	-0.142;0.897	#	#	#	#	-0.643;0.704	001000	0.132	0.667	1	48.46	9877	7922	0.55		10	15
-90.397;-62.581	#	#	#	#	-0.384;8.390	0.316;0.503	#	#	2.973;7.293	-0.011;0.408	0.446;0.588	#	-0.012;0.116	#	#	#	-0.733;1.184	0.344;0.692	#	0.040;1.988	#	001000	0.257	0.762	1	44.90	9884	7922	0.45		16	21
-107.521;-63.946	#	#	0.135;0.200	#	#	0.125;0.288	0.071;0.251	#	#	0.097;0.763	0.431;0.776	0.029;0.418	0.035;0.134	#	-0.464;0.346	#	#	#	0.061;0.126	0.386;1.154	#	011000	1.000	1.000	2	62.57	9996	7924	0.50		11	11
-74.058;-62.076	0.027;0.125	#	#	1.116;2.138	#	#	#	0.002;0.321	#	#	#	#	#	0.003;0.014	-0.548;0.320	-0.339;0.549	#	#	0.070;0.102	#	0.696;1.468	110000	1.000	1.000	1	51.60	9881	7926	0.41		10	10
#	0.027;0.105	#	#	1.072;1.918	#	#	0.025;0.170	#	0.072;5.750	#	#	0.337;0.577	#	0.002;0.013	0.324;0.713	-0.417;0.823	1.492;3.820	0.005;0.485	#	-0.212;2.048	#	100000	0.344	0.808	1	99.43	9990	7928	0.50		21	26
#	0.107;0.256	#	0.067;0.190	-0.798;0.573	#	0.316;0.503	#	0.138;0.458	-0.400;7.377	#	0.446;0.588	#	#	#	#	#	0.076;0.932	0.344;0.692	#	#	-0.643;0.704	001000	1.000	1.000	1	47.07	9884	7929	0.45		15	15
#	#	#	#	-0.602;0.650	-0.304;7.748	0.213;0.367	-0.030;0.212	#	#	#	#	#	#	0.002;0.014	#	#	-0.367;0.694	0.474;0.491	#	#	-0.624;0.687	011100	0.000	0.000	1	93.03	7937	7937	0.36		0	15
-107.521;-75.426	0.019;0.099	#	0.085;0.160	0.157;1.144	#	#	#	#	0.659;7.572	#	0.404;0.567	#	0.033;0.147	0.002;0.014	#	0.143;0.685	-0.006;1.852	#	#	-0.262;1.034	0.219;0.742	011000	0.344	0.808	2	60.63	9922	7941	0.55		21	26
#	#	#	#	#	#	#	0.086;0.366	#	#	0.548;1.029	0.291;0.630	-0.112;0.344	0.072;0.140	0.006;0.010	-0.236;0.941	#	#	0.349;0.707	#	#	#	000110	0.132	0.667	1	46.40	9905	7950	0.36		10	15
#	#	0.170;0.256	#	#	4.029;8.355	-0.218;0.127	#	0.798;1.083	1.353;9.499	#	0.513;0.829	#	#	#	#	#	-0.743;1.756	#	#	#	#	001100	1.000	1.000	1	28.80	9909	7954	0.32		5	5
#	#	-0.075;0.157	#	#	#	-0.070;0.139	-0.040;0.074	-0.163;0.247	-0.327;4.364	#	#	#	#	#	#	-0.286;0.870	1.080;1.995	0.144;0.577	0.055;0.109	#	#	100001	0.257	0.762	2	64.74	9942	7955	0.41		16	21
-100.643;-86.949	#	0.231;0.320	#	#	#	#	0.063;0.343	#	#	0.787;1.145	#	#	#	#	-0.402;0.891	#	#	#	#	1.560;2.959	#	001100	1.000	1.000	1	34.80	9913	7958	0.27		5	5
#	-0.031;0.127	0.165;0.291	0.085;0.200	#	#	0.039;0.303	0.157;0.251	#	#	#	0.452;0.621	-0.129;0.307	#	#	#	#	-0.006;1.852	#	#	-0.047;1.034	#	011000	1.000	1.000	1	65.90	9922	7967	0.41		10	10
#	0.000;0.080	#	#	0.279;0.772	#	-0.090;0.228	#	-0.088;0.321	3.560;9.484	#	0.291;0.549	#	#	#	#	-0.877;0.862	#	#	#	#	#	110000	0.053	0.556	1	61.70	9927	7972	0.32		20	36
-84.607;-67.062	#	#	#	#	1.362;7.265	0.103;0.230	0.194;0.394	#	#	#	0.291;0.588	0.142;0.393	#	#	#	-0.088;0.498	#	#	0.080;0.115	#	#	100000	1.000	1.000	1	14.20	9929	7974	0.36		5	5
-83.548;-69.854	0.044;0.146	#	0.060;0.174	#	0.706;4.191	0.193;0.399	0.005;0.196	-0.119;0.451	1.206;6.513	-0.157;0.460	0.681;0.701	#	0.039;0.141	0.004;0.011	-0.060;0.692	-0.411;0.745	0.803;2.651	0.251;0.514	#	#	#	010001	0.100	1.000	1	46.00	7975	7975	0.73		0	0
-98.017;-77.347	#	#	0.155;0.238	#	#	-0.139;0.188	-0.000;0.191	0.255;0.927	#	0.235;0.901	0.150;0.552	#	#	0.006;0.011	#	#	#	#	0.054;0.099	0.337;1.600	-1.060;0.587	000110	0.132	0.667	2	29.27	9933	7978	0.50		10	15
-81.653;-69.243	#	#	#	#	0.334;3.523	#	#	-0.163;0.247	#	-0.122;0.185	#	0.078;0.520	#	#	#	#	2.677;3.670	0.110;0.552	#	#	#	100001	0.031	0.500	1	50.34	9937	7979	0.32		11	22
-98.017;-74.908	-0.012;0.081	#	0.075;0.224	#	2.655;13.645	-0.139;0.411	0.000;0.188	#	2.396;6.716	#	0.150;0.600	#	0.066;0.099	#	#	#	#	#	0.054;0.099	1.649;2.499	-0.027;0.421	000110	1.000	1.000	1	37.60	9935	7980	0.55		5	5
-81.653;-69.243	0.123;0.151	#	-0.053;0.098	#	0.334;4.608	#	-0.026;0.101	-0.163;0.247	#	#	#	0.027;0.520	0.001;0.088	#	#	-0.368;0.687	#	0.110;0.552	#	#	#	100001	0.057	0.833	1	39.79	7982	7982	0.45		0	0
-80.510;-52.695	-0.027;0.116	0.114;0.277	0.055;0.164	0.283;0.604	#	#	0.054;0.180	#	-0.773;7.250	#	#	0.001;0.258	#	#	#	-0.028;0.594	0.375;1.299	0.218;0.463	#	#	0.049;0.892	001010	1.000	1.000	1	43.40	9941	7986	0.55		10	10
-80.510;-52.695	0.013;0.116	0.114;0.219	#	0.283;0.604	1.032;9.329	#	0.015;0.218	#	#	#	0.416;0.738	#	#	#	-0.082;0.754	-0.009;0.594	#	0.218;0.463	0.075;0.113	0.241;1.504	-0.223;1.083	001010	0.031	0.500	1	46.45	9941	7986	0.59		10	20
-65.053;-51.359	#	#	-0.019;0.172	#	#	#	#	#	#	#	0.343;0.480	0.196;0.394	#	#	0.156;1.178	#	#	#	#	#	#	100001	0.056	0.561	1	51.56	9952	7987	0.23		46	82
-79.410;-59.297	#	0.009;0.168	#	-0.353;0.353	3.289;7.735	-0.181;-0.072	-0.006;0.185	#	0.192;3.771	-0.082;0.559	0.419;0.850	#	#	0.003;0.015	#	#	-0.332;0.934	-0.143;0.431	0.054;0.106	#	0.090;0.557	010000	0.003	0.500	1	45.50	7988	7988	0.64		0	0
