Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-82.317;-51.934	#	#	#	#	2.211;11.224	-0.214;0.133	0.016;0.181	#	0.939;6.617	0.235;0.656	0.349;0.546	#	#	#	-0.063;1.210	-0.111;0.928	#	0.396;1.166	0.065;0.099	-0.810;1.706	0.007;0.491	001110	0.314	0.793	1	635.68	49962	48474	0.59		47	87
-77.704;-51.966	0.028;0.138	-0.008;0.086	-0.028;0.058	#	-1.752;5.418	#	#	#	-0.709;5.956	-0.236;0.467	#	#	-0.003;0.074	#	0.137;1.198	#	0.932;2.541	#	#	-1.033;1.360	0.293;1.335	100001	1.000	1.000	1	621.33	49934	48475	0.55		35	35
-79.475;-71.343	#	#	0.063;0.264	#	6.796;10.128	#	-0.046;0.256	0.085;0.517	#	#	0.401;0.633	#	0.001;0.132	0.001;0.013	0.254;0.987	#	#	#	#	#	#	001000	0.328	0.800	1	584.18	49734	48476	0.41		7	25
#	-0.024;0.097	0.060;0.086	0.024;0.194	-0.121;0.954	#	0.082;0.214	#	-0.083;0.384	#	#	0.557;0.841	#	#	#	#	#	0.421;2.541	0.189;0.575	#	#	#	100001	1.000	1.000	1	636.33	49650	48477	0.41		3	3
#	#	-0.008;0.086	#	-0.121;0.954	#	0.105;0.309	#	#	#	#	#	#	0.006;0.082	#	#	#	0.421;2.541	0.189;0.575	#	#	#	100001	0.251	0.759	1	673.81	49955	48477	0.27		37	147
#	#	#	0.063;0.141	-0.520;0.520	#	#	#	#	#	#	0.674;0.827	#	#	0.005;0.013	#	-0.136;0.751	#	0.261;0.651	#	#	-0.167;0.444	001011	0.285	0.778	1	539.96	49651	48478	0.32		3	15
#	#	0.068;0.170	0.063;0.141	#	4.284;8.370	0.098;0.261	#	#	#	0.077;0.472	#	#	0.032;0.124	0.004;0.013	#	#	#	#	#	#	#	001011	0.147	0.682	1	661.87	49910	48478	0.32		7	123
-69.812;-60.804	-0.011;0.124	#	#	#	#	#	#	#	#	-0.041;0.390	0.232;0.609	0.051;0.475	#	#	#	#	1.770;2.900	#	#	-0.199;1.873	#	110000	0.292	0.782	1	467.95	49762	48479	0.32		15	55
-69.812;-50.983	0.020;0.132	#	0.013;0.107	#	3.737;6.746	#	-0.058;0.203	#	#	#	0.232;0.609	#	-0.020;0.119	#	-0.294;0.439	#	#	#	#	#	0.958;1.730	110000	1.000	1.000	1	426.81	49703	48479	0.41		11	11
#	#	0.065;0.230	0.037;0.270	-0.547;0.547	#	#	#	#	3.282;6.985	#	#	#	0.044;0.118	0.003;0.014	-0.038;1.526	-0.118;0.602	-0.660;1.668	#	#	#	#	001000	0.209	0.731	1	610.09	49999	48480	0.41		58	416
#	#	0.035;0.230	#	#	#	0.291;0.528	#	-0.001;0.434	3.158;6.985	#	#	0.421;0.735	0.060;0.118	0.000;0.015	#	-0.118;0.602	#	#	#	#	#	001000	1.000	1.000	1	329.67	49653	48480	0.36		3	3
#	0.019;0.163	#	#	#	#	#	#	#	0.579;4.159	#	#	0.010;0.392	0.006;0.058	#	#	#	#	-0.054;0.524	#	#	#	100001	0.197	0.723	1	596.51	49986	48481	0.23		109	379
-80.246;-62.273	#	-0.008;0.086	#	#	#	#	0.100;0.342	-0.177;0.152	#	-0.045;0.263	#	#	0.006;0.058	#	#	#	0.421;2.541	#	#	#	#	100001	1.000	1.000	1	334.29	49803	48481	0.32		7	7
#	#	#	0.120;0.203	-0.414;0.414	#	#	#	0.200;0.562	#	#	0.576;0.855	0.063;0.353	#	#	-0.364;0.910	#	#	0.063;0.553	#	#	0.357;3.285	011000	0.524	0.879	1	591.78	49896	48482	0.36		21	33
-80.314;-57.633	#	0.012;0.230	#	#	#	#	0.115;0.218	#	#	#	#	#	0.067;0.157	#	#	#	0.439;1.397	0.063;0.553	#	0.191;1.472	#	011000	0.537	0.883	1	715.02	49896	48482	0.32		30	47
-88.451;-60.636	#	#	#	-0.497;0.737	1.863;6.550	#	#	#	#	-0.072;0.699	0.423;0.841	0.273;0.458	#	#	-0.162;1.015	-0.168;0.919	0.360;2.175	#	#	1.065;1.641	#	100001	1.000	1.000	1	415.77	49748	48483	0.45		11	11
-88.451;-60.636	#	#	#	#	#	#	#	#	0.064;4.890	#	0.557;0.762	0.273;0.458	#	0.004;0.013	-0.162;1.015	#	#	#	0.074;0.104	1.065;1.641	#	100001	1.000	1.000	1	415.71	49748	48483	0.36		7	7
#	-0.010;0.118	#	0.022;0.162	0.828;2.092	#	0.225;0.357	#	#	-0.766;3.801	-0.332;0.390	#	#	-0.020;0.046	0.009;0.013	#	#	#	0.035;0.657	0.092;0.102	-0.115;0.900	0.797;1.892	110000	1.000	1.000	1	483.57	49926	48484	0.55		7	7
-82.317;-58.551	#	#	0.012;0.169	#	2.211;11.224	-0.214;0.133	#	-0.044;0.560	#	#	0.349;0.546	-0.116;0.194	#	#	-0.063;1.210	#	#	#	#	#	-0.016;0.491	001110	0.081	0.605	1	572.78	49964	48485	0.41		58	243
-89.362;-51.934	#	0.057;0.149	#	-0.096;0.353	#	-0.214;0.133	0.016;0.181	-0.044;0.560	0.939;6.617	0.235;0.656	#	#	#	#	-0.063;1.210	#	-0.915;0.988	0.396;1.166	0.065;0.099	-0.810;1.706	#	001110	0.623	0.910	1	669.35	49962	48485	0.59		58	85
#	-0.004;0.087	#	#	#	#	0.217;0.440	#	#	#	-0.140;0.551	#	0.498;0.666	#	#	-0.219;0.938	#	#	#	#	#	#	100000	0.670	0.923	1	389.99	49929	48486	0.23		18	26
-77.961;-52.333	#	#	#	0.940;2.050	-1.242;6.570	#	#	-0.138;0.329	#	#	#	0.350;0.932	-0.003;0.093	0.003;0.009	#	-0.212;0.525	1.604;5.588	-0.116;0.298	#	-0.074;1.106	#	100000	0.776	0.951	1	448.27	49929	48486	0.50		19	27
#	#	#	#	#	#	#	#	#	#	#	#	0.313;0.715	#	0.006;0.014	#	-0.118;0.643	-0.592;0.791	#	#	#	#	001000	0.234	0.748	1	592.01	49916	48487	0.18		10	41
#	#	-0.030;0.197	0.024;0.198	#	0.214;7.425	0.291;0.471	#	#	3.282;6.985	-0.086;0.482	#	#	0.041;0.121	0.004;0.014	#	#	#	#	#	#	-0.364;0.426	001000	0.359	0.815	1	451.58	49916	48487	0.41		10	18
-92.590;-62.207	0.035;0.106	#	0.016;0.102	-0.438;0.257	#	#	-0.053;0.196	#	#	#	#	#	0.009;0.121	#	0.465;0.784	#	0.350;1.377	#	#	#	-0.453;0.704	000010	0.146	0.681	1	739.11	49995	48490	0.41		11	94
-77.704;-51.966	#	-0.008;0.086	0.039;0.058	-0.002;1.073	#	#	#	#	#	#	0.324;0.531	#	#	#	#	#	0.932;2.541	#	0.076;0.120	#	#	100001	1.000	1.000	2	596.75	49934	48491	0.32		38	38
#	#	#	-0.028;0.058	#	0.010;5.418	#	-0.029;0.059	#	-1.727;5.309	#	#	0.198;0.367	#	0.001;0.013	0.304;0.883	-0.202;0.468	0.932;2.541	#	#	#	#	100001	1.000	1.000	1	600.53	49934	48491	0.41		23	23
#	#	0.083;0.318	0.044;0.223	#	#	-0.042;0.135	0.045;0.230	0.111;1.065	-6.241;6.719	#	#	#	0.037;0.100	0.005;0.010	-0.289;0.424	-0.155;0.998	1.000;2.643	0.073;0.599	0.050;0.106	#	#	111000	0.354	0.812	1	637.93	49753	48492	0.59		10	48
-80.962;-67.697	#	0.083;0.318	0.044;0.223	#	7.399;12.807	#	0.045;0.230	#	#	#	#	#	0.037;0.100	#	-0.289;0.424	-0.224;1.943	1.000;2.643	#	#	#	#	111000	1.000	1.000	1	406.14	49753	48492	0.41		7	7
#	0.007;0.108	#	-0.042;0.153	#	#	0.355;0.693	#	#	#	-0.102;0.305	#	0.171;0.714	#	0.009;0.014	#	#	#	#	0.100;0.124	#	0.341;1.046	000001	1.000	1.000	1	264.33	49666	48493	0.36		3	3
#	#	#	#	0.237;0.995	4.234;12.045	#	#	#	-0.953;6.824	#	#	#	#	0.009;0.021	#	#	-0.086;2.173	#	#	0.399;1.658	-0.265;1.041	000001	0.102	0.633	1	586.96	49666	48493	0.32		3	30
#	#	#	0.120;0.203	-0.396;0.414	#	#	#	#	#	#	0.576;0.855	0.063;0.353	0.067;0.157	#	-0.364;0.910	#	#	0.063;0.964	#	-0.226;1.201	0.357;2.093	011000	0.449	0.852	1	645.73	49896	48494	0.41		14	18
#	#	0.012;0.230	#	-0.414;0.521	1.355;6.042	#	0.050;0.218	0.200;0.562	0.994;6.549	0.282;0.634	0.576;0.729	#	#	0.002;0.014	#	#	#	0.063;0.553	#	#	0.357;3.285	011000	0.584	0.898	1	687.03	49896	48494	0.50		11	18
#	0.127;0.181	#	#	-0.513;0.289	#	0.127;0.454	0.014;0.168	#	2.075;10.222	#	#	#	0.073;0.116	#	#	-0.317;0.888	#	#	#	#	#	011100	0.606	0.905	1	441.14	49668	48495	0.32		3	7
#	#	0.166;0.290	0.108;0.177	#	#	#	#	#	0.275;8.051	#	0.479;0.845	#	#	#	-0.422;1.227	#	-0.104;2.177	#	#	0.260;0.894	#	011000	1.000	1.000	1	647.43	49698	48496	0.32		7	7
-81.752;-57.788	#	-0.038;0.203	#	#	1.329;4.590	#	#	#	#	-0.142;0.451	#	#	0.042;0.094	-0.004;0.014	0.049;1.046	-0.447;0.400	#	0.278;0.768	0.060;0.124	#	-0.265;0.450	000001	0.262	0.765	1	642.13	49985	48500	0.50		64	226
#	0.007;0.077	#	0.044;0.198	#	1.225;3.727	0.224;0.685	0.031;0.142	#	#	-0.103;0.452	0.488;0.679	#	0.041;0.093	0.009;0.012	0.249;0.871	#	#	#	0.075;0.122	#	-0.265;0.736	000001	0.797	0.956	1	734.35	49996	48500	0.55		11	15
#	0.032;0.095	0.019;0.155	0.058;0.128	#	#	#	-0.036;0.179	-0.005;0.485	#	0.235;0.656	0.349;0.546	#	#	0.004;0.013	-0.229;0.369	#	#	#	#	-0.677;1.706	-0.756;0.711	001110	0.162	0.694	1	661.78	49954	48503	0.50		27	54
#	#	#	0.044;0.128	#	3.103;8.553	-0.061;0.212	#	#	#	#	#	-0.024;0.167	0.012;0.087	#	#	#	-0.792;0.988	0.396;1.166	0.065;0.099	#	#	001110	0.283	0.777	1	638.74	49954	48503	0.36		45	112
#	#	-0.035;0.195	#	#	-0.620;7.312	#	#	#	-0.184;2.569	#	0.313;0.482	0.200;0.751	#	#	#	#	#	-0.172;0.750	#	#	-0.291;0.559	100001	0.510	0.874	1	595.72	49963	48504	0.32		46	74
-65.537;-50.207	0.005;0.061	#	#	#	0.395;6.587	#	#	#	0.442;3.766	-0.188;0.713	#	#	#	#	#	#	#	0.083;0.638	#	#	0.062;0.858	100001	0.300	0.786	1	627.69	49971	48504	0.32		50	131
-99.667;-76.130	#	#	#	#	#	-0.056;0.130	0.083;0.445	#	#	#	0.428;0.658	#	#	#	#	#	-0.352;0.709	#	0.045;0.108	#	-0.195;0.254	000110	0.258	0.763	1	440.62	49991	48505	0.32		19	78
#	0.011;0.074	#	#	-0.529;0.529	5.069;9.756	#	#	0.164;0.460	#	0.011;0.924	0.428;0.558	#	0.045;0.091	0.004;0.012	0.367;0.807	#	#	0.507;1.090	0.045;0.109	#	-0.195;0.254	000110	0.402	0.833	1	583.90	49991	48505	0.55		11	26
-73.240;-61.744	#	#	#	#	#	0.212;0.366	#	-0.124;0.469	#	#	0.278;0.523	0.073;0.666	#	#	-0.219;0.938	-0.212;0.525	-0.044;2.927	#	#	#	0.528;1.874	100000	0.419	0.840	1	486.24	49884	48506	0.41		34	95
-89.938;-62.114	-0.004;0.052	-0.003;0.190	#	0.940;2.050	#	0.216;0.366	-0.077;0.155	#	0.918;4.498	0.077;0.222	#	#	#	0.003;0.009	-0.121;0.902	#	#	-0.116;0.626	#	0.526;1.541	#	100000	1.000	1.000	1	418.67	49679	48506	0.55		3	3
#	0.016;0.155	#	#	#	-1.221;4.590	0.224;0.311	-0.037;0.152	#	#	#	#	#	0.042;0.093	0.009;0.014	0.249;1.368	#	#	0.278;0.768	0.075;0.113	#	#	000001	0.874	0.973	1	728.46	49996	48507	0.41		46	50
#	0.016;0.113	-0.045;0.190	#	#	#	0.224;0.311	0.003;0.158	-0.178;0.438	#	#	#	0.058;0.355	0.042;0.093	0.009;0.014	0.249;1.368	-0.279;0.809	#	#	0.075;0.124	-0.399;1.179	-0.265;0.736	000001	0.874	0.973	1	748.05	49985	48507	0.59		42	50
#	0.030;0.090	#	0.170;0.329	#	#	#	#	0.249;0.933	2.921;6.007	#	#	#	#	#	#	0.412;1.249	-0.852;1.613	0.384;1.090	0.056;0.102	#	#	000110	0.320	0.796	1	480.38	49835	48508	0.36		11	18
#	#	#	0.170;0.276	-0.485;0.599	#	#	#	#	#	0.340;0.924	0.289;0.633	#	#	#	0.305;0.807	#	#	0.507;1.090	0.062;0.105	#	-0.540;0.723	000110	0.322	0.797	1	402.01	49882	48508	0.36		7	23
#	-0.030;0.133	0.054;0.143	0.089;0.173	-0.324;0.875	1.539;7.428	#	0.094;0.244	#	#	-0.001;0.596	#	#	#	0.003;0.010	-0.422;1.227	#	#	#	#	0.260;0.894	1.036;2.423	011000	1.000	1.000	1	558.00	49682	48509	0.50		3	3
-84.270;-70.576	#	#	#	-0.087;0.875	#	#	#	0.094;0.577	1.423;5.126	-0.001;0.596	#	-0.077;0.332	0.026;0.136	#	#	0.081;0.516	#	#	#	0.260;0.894	1.036;2.423	011000	0.348	0.810	1	608.71	49682	48509	0.45		3	7
#	-0.033;0.107	#	0.115;0.325	-0.423;0.294	#	-0.114;0.208	#	#	5.471;10.638	#	#	-0.084;0.339	#	0.003;0.014	#	0.160;0.929	#	#	#	0.069;1.359	#	001100	0.242	0.753	1	496.52	49966	48510	0.41		14	60
-95.587;-73.762	#	#	#	#	#	-0.021;0.188	#	0.546;1.104	#	#	0.566;0.779	#	0.005;0.134	#	-0.158;1.038	#	-0.102;1.473	#	#	#	#	001100	0.442	0.849	1	357.82	49958	48510	0.32		15	31
-89.839;-64.163	0.014;0.113	0.112;0.191	0.108;0.198	#	4.179;9.113	#	#	0.220;0.499	#	#	0.443;0.686	#	#	0.010;0.011	#	#	#	#	#	#	#	011000	0.489	0.867	1	567.03	49767	48511	0.36		7	15
-89.839;-64.163	0.014;0.113	#	#	-0.237;0.433	2.262;9.113	#	0.150;0.330	#	#	#	0.377;0.667	#	#	#	#	#	-0.533;1.675	#	#	#	#	011000	0.118	0.652	1	518.33	49896	48511	0.32		28	129
