Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Att18	Att19	Att20	Att21	Att22	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	0.149;0.243	#	#	#	0.062;0.256	#	#	0.310;0.705	0.460;0.771	#	#	#	-0.609;0.784	#	0.336;1.500	#	0.058;0.105	#	0.155;0.406	011000	0.013	0.417	1	83.00	9996	9729	0.36		5	12
-87.022;-76.750	#	#	#	#	#	#	#	0.015;0.624	#	#	0.324;0.668	-0.014;0.448	0.014;0.118	#	0.567;1.145	#	#	#	0.069;0.102	1.198;1.462	#	001100	0.000	0.000	1	91.00	9730	9730	0.36		0	1
#	-0.008;0.159	#	0.024;0.166	#	-0.599;3.487	#	-0.036;0.202	#	-0.508;4.753	#	#	#	#	#	0.518;1.000	-0.193;0.322	#	#	0.082;0.103	0.458;0.946	0.082;0.674	000001	0.110	0.643	1	106.13	9992	9731	0.45		9	14
-76.445;-61.233	-0.008;0.144	#	#	-0.617;0.617	-0.038;6.932	0.177;0.406	#	#	#	-0.251;0.239	0.499;0.740	0.095;0.411	-0.001;0.084	0.002;0.010	0.074;1.501	#	-0.274;1.437	#	#	#	#	000001	0.132	0.667	1	113.01	9992	9732	0.55		12	18
#	#	-0.008;0.138	0.077;0.279	#	4.399;12.475	#	0.067;0.275	0.014;0.402	2.259;7.319	#	0.316;0.535	#	0.052;0.105	#	#	#	-0.787;1.585	0.446;0.747	#	0.258;1.884	0.140;0.858	001110	0.237	0.750	1	95.62	9981	9733	0.55		9	12
#	0.016;0.089	-0.008;0.138	0.077;0.279	#	4.399;12.475	#	0.067;0.275	0.014;0.402	#	-0.203;0.649	0.316;0.535	#	#	#	#	-0.396;1.023	-0.787;1.585	0.446;0.747	#	0.258;1.884	0.140;0.858	001110	0.186	0.714	1	88.81	9981	9733	0.59		10	14
-75.949;-63.539	0.110;0.221	#	#	-0.032;0.856	-0.706;5.029	#	-0.105;0.179	#	#	#	0.263;0.481	#	-0.001;0.100	#	-0.019;1.046	-0.195;0.769	#	0.066;0.900	0.065;0.122	#	-0.163;0.537	100001	0.031	0.500	1	92.50	9962	9734	0.55		1	2
-75.949;-63.539	0.158;0.270	-0.009;0.088	#	#	1.217;6.866	#	#	-0.337;0.213	#	#	0.263;0.481	0.098;0.375	-0.001;0.100	#	#	-0.195;0.769	#	0.066;0.900	#	0.045;1.664	#	100001	0.100	1.000	1	80.33	9734	9734	0.50		0	0
-76.968;-57.283	#	-0.008;0.138	#	#	7.099;12.475	-0.047;0.099	0.067;0.275	#	-0.034;4.286	-0.121;0.619	#	#	#	#	#	-0.990;0.776	-0.708;1.747	#	#	0.258;1.884	#	001110	1.000	1.000	1	44.50	9993	9735	0.45		2	2
-82.885;-59.349	0.071;0.153	#	0.126;0.240	-0.245;0.266	#	0.223;0.459	#	#	1.637;5.340	#	#	0.165;0.488	#	#	#	#	#	#	0.053;0.117	#	#	001000	0.001	0.250	1	69.00	9773	9736	0.36		1	4
#	#	0.013;0.088	0.020;0.196	#	#	#	#	-0.129;0.213	#	#	0.263;0.481	0.309;0.514	#	#	0.140;1.046	#	1.711;2.806	-0.061;0.448	0.073;0.129	#	#	100001	0.004	0.333	1	72.67	9821	9737	0.41		1	3
#	0.032;0.106	-0.022;0.124	#	#	#	#	#	#	#	-0.251;0.239	0.362;0.526	0.276;0.692	-0.001;0.135	#	#	-0.193;0.322	#	#	#	0.212;1.227	#	000001	0.000	0.167	1	65.65	9928	9738	0.36		3	18
-71.203;-57.937	0.047;0.119	-0.034;0.150	0.042;0.180	#	-0.290;5.124	-0.018;0.227	-0.010;0.140	-0.117;0.394	0.653;4.973	-0.000;0.468	0.397;0.533	-0.274;0.354	0.019;0.079	#	#	#	-0.201;0.997	-0.019;0.526	#	#	-0.544;0.785	110001	0.000	0.111	1	74.44	9802	9739	0.73		1	9
-71.203;-57.937	0.047;0.119	-0.034;0.150	0.042;0.180	#	-0.290;5.124	-0.018;0.227	-0.010;0.140	-0.117;0.394	0.653;4.973	-0.000;0.468	0.397;0.533	-0.274;0.354	0.019;0.079	#	-0.074;0.794	#	#	#	#	#	-0.544;0.785	110001	0.000	0.071	1	63.55	9802	9739	0.68		1	14
#	-0.004;0.125	#	0.057;0.166	0.659;1.382	#	#	-0.052;0.212	#	#	#	#	0.082;0.346	0.024;0.152	#	-0.202;0.762	-0.043;0.727	#	0.054;0.628	#	#	#	001010	0.000	0.000	1	31.89	9742	9742	0.41		0	9
#	-0.004;0.125	-0.037;0.192	0.057;0.166	0.659;1.382	#	#	-0.052;0.212	#	#	#	#	0.082;0.346	#	#	-0.202;0.762	-0.043;0.727	0.783;3.008	0.054;0.628	#	#	0.507;1.046	001010	0.000	0.000	1	25.40	9742	9742	0.50		0	5
#	#	0.022;0.174	0.051;0.153	-0.247;0.247	#	0.089;0.257	#	-0.617;0.530	#	#	0.625;0.876	-0.015;0.229	#	#	0.209;0.942	-0.243;0.751	#	0.236;0.744	0.066;0.115	-0.155;1.645	#	001011	1.000	1.000	1	41.00	9875	9743	0.55		1	1
#	0.017;0.188	#	0.051;0.153	#	#	0.102;0.257	#	#	#	#	0.625;0.876	#	0.033;0.100	#	#	-0.136;0.728	#	#	#	#	#	001011	0.031	0.500	1	100.00	9875	9743	0.27		1	2
-63.453;-52.755	#	0.013;0.157	#	-0.309;1.100	-2.579;4.512	#	#	#	0.405;3.717	-0.262;0.614	0.263;0.400	#	#	0.004;0.015	#	#	#	#	#	#	#	100001	0.100	1.000	1	59.60	9744	9744	0.36		0	0
#	#	#	#	-0.467;0.661	3.242;7.449	-0.002;0.134	#	#	#	#	#	#	#	#	0.920;1.570	-0.393;0.829	0.348;1.409	0.094;0.677	#	#	-0.018;0.808	101000	0.000	0.000	1	18.00	9746	9746	0.36		0	1
-76.968;-75.485	-0.018;0.063	-0.008;0.138	0.020;0.208	#	6.799;12.567	-0.047;0.099	#	#	#	0.212;0.619	0.316;0.535	#	#	#	#	#	-0.708;1.130	0.446;0.747	#	0.258;1.884	#	001110	1.000	1.000	1	173.00	9795	9748	0.50		1	1
#	#	-0.008;0.138	0.077;0.279	#	4.399;12.475	#	0.067;0.275	0.014;0.402	2.259;7.319	0.052;0.398	0.316;0.535	#	0.052;0.105	#	#	#	-0.787;1.585	0.446;0.747	#	0.258;1.884	0.140;0.858	001110	0.328	0.800	1	96.80	9981	9748	0.59		8	10
-81.582;-76.056	0.116;0.196	#	#	#	#	0.337;0.447	0.025;0.315	#	#	-0.166;0.562	#	0.381;0.777	#	#	#	#	#	0.265;0.905	#	0.191;1.837	-0.508;0.305	001000	1.000	1.000	1	53.00	9877	9749	0.41		1	1
#	0.116;0.196	#	#	#	0.322;6.091	#	#	#	#	#	#	0.381;0.777	#	#	#	-0.336;0.820	#	0.265;0.905	#	0.191;1.837	-0.508;0.305	001000	1.000	1.000	1	53.00	9877	9749	0.32		1	1
#	#	0.088;0.322	0.070;0.213	-0.582;0.635	#	#	0.130;0.253	#	#	#	#	#	0.026;0.091	#	-0.719;0.246	#	#	0.281;0.695	#	0.206;1.167	-0.164;0.500	001010	0.000	0.000	1	37.80	9750	9750	0.41		0	5
#	0.024;0.159	-0.022;0.108	0.024;0.083	-0.617;0.617	0.069;7.520	#	-0.036;0.202	#	-0.508;4.325	#	0.499;0.740	-0.113;0.349	#	#	#	#	-0.274;1.437	#	0.082;0.103	#	-0.080;0.459	000001	1.000	1.000	1	152.00	9969	9753	0.55		3	3
#	#	-0.296;0.157	#	-0.029;1.100	#	-0.035;0.270	#	-0.129;0.213	-0.647;3.717	-0.071;0.497	#	#	-0.011;0.102	0.004;0.009	#	#	#	#	#	#	#	100001	0.017	0.442	1	71.54	9983	9754	0.36		19	43
#	0.022;0.076	0.046;0.179	#	-0.487;0.500	#	-0.067;0.124	#	#	#	-0.075;0.577	0.346;0.503	#	0.064;0.103	0.004;0.010	0.323;0.863	#	#	#	#	0.179;1.578	#	000110	0.000	0.111	1	61.44	9902	9756	0.45		1	9
#	#	-0.008;0.138	0.077;0.279	#	4.399;12.475	#	0.067;0.275	#	-1.673;5.520	0.212;0.619	0.316;0.535	-0.151;0.333	0.030;0.129	#	#	-0.396;1.023	#	0.446;0.747	#	#	#	001110	0.132	0.667	1	94.46	9981	9758	0.50		8	12
#	-0.018;0.063	-0.008;0.138	#	#	4.399;12.475	#	#	0.014;0.402	#	#	#	#	#	#	#	-0.396;0.776	-0.787;1.585	0.446;0.747	#	0.258;1.884	-0.431;0.879	001110	0.016	0.435	1	69.58	9993	9758	0.41		10	23
-103.154;-57.995	#	0.079;0.177	0.149;0.243	-0.190;0.251	#	-0.016;0.116	0.062;0.272	0.006;1.206	#	#	#	#	0.006;0.121	0.003;0.014	1.015;1.864	0.098;0.853	#	0.306;0.560	#	#	#	011000	0.100	1.000	1	59.00	9760	9760	0.55		0	0
#	0.013;0.069	0.079;0.109	0.149;0.243	-0.511;0.392	#	#	#	#	#	#	0.400;0.733	-0.069;0.360	#	#	1.015;1.864	#	0.336;1.500	0.203;0.664	0.022;0.145	#	#	011000	0.100	1.000	1	95.86	9760	9760	0.45		0	0
#	#	0.041;0.133	0.006;0.183	#	#	#	-0.048;0.213	#	#	#	#	0.021;0.128	#	0.007;0.013	0.558;0.957	#	-0.094;2.200	#	#	#	#	000100	0.000	0.000	1	49.67	9761	9761	0.32		0	9
-61.913;-60.438	#	-0.009;0.112	#	#	#	#	0.033;0.141	-0.359;0.461	-1.505;7.012	-0.223;0.493	#	#	-0.027;0.077	0.001;0.013	0.003;0.717	#	2.259;4.587	0.087;0.323	0.039;0.139	-0.239;0.749	#	100000	0.100	1.000	1	60.00	9762	9762	0.59		0	0
#	#	#	#	#	#	0.211;0.406	#	-0.089;0.378	-0.508;4.798	-0.201;0.588	0.540;0.740	0.276;0.692	0.009;0.135	0.003;0.010	-0.387;0.964	#	#	#	#	-0.219;1.180	#	000001	0.068	0.583	1	110.35	9963	9763	0.45		7	12
-76.445;-61.467	#	#	0.024;0.158	#	#	#	-0.036;0.202	#	#	#	0.499;0.682	#	#	#	#	#	1.271;3.804	#	#	#	-0.102;1.244	000001	0.000	0.000	1	47.38	9763	9763	0.27		0	8
-66.236;-46.161	#	#	-0.023;0.155	-0.512;0.546	#	#	#	-0.075;0.335	0.415;5.105	0.003;0.324	0.213;0.606	0.244;0.412	0.023;0.090	0.006;0.011	0.368;1.076	#	0.244;1.682	#	0.053;0.116	#	#	010001	0.000	0.000	1	145.00	9764	9764	0.59		0	2
-66.236;-46.161	#	#	-0.023;0.155	-0.512;0.546	#	0.090;0.340	-0.065;0.126	-0.075;0.335	0.415;5.105	0.003;0.324	0.213;0.606	0.244;0.412	0.023;0.090	0.006;0.011	0.368;1.076	#	0.244;1.682	0.247;0.614	0.053;0.116	#	#	010001	0.000	0.000	1	145.00	9764	9764	0.73		0	2
#	#	-0.010;0.180	#	#	#	#	#	#	#	#	0.263;0.400	#	#	0.007;0.013	-0.083;0.785	#	#	#	0.062;0.129	#	#	100001	0.014	0.429	1	53.71	9961	9767	0.23		3	7
#	#	-0.010;0.180	-0.007;0.196	#	-2.579;4.512	0.211;0.525	-0.105;0.179	#	#	-0.290;0.474	0.263;0.400	#	#	0.007;0.013	0.140;0.785	#	#	#	0.062;0.098	#	-0.277;1.428	100001	1.000	1.000	1	97.00	9888	9767	0.50		1	1
-69.579;-45.615	#	#	-0.013;0.110	#	1.217;5.029	#	#	-0.812;0.213	-2.317;5.953	-0.071;0.497	0.263;0.481	#	0.000;0.111	#	#	#	#	0.066;0.434	#	#	-0.163;0.537	100001	0.031	0.500	1	76.60	9983	9768	0.45		6	12
#	#	-0.009;0.088	#	#	1.217;5.029	#	#	-0.129;0.213	-0.850;3.717	-0.071;0.666	0.327;0.496	#	#	0.003;0.004	-0.065;0.784	-0.330;0.769	#	-0.003;0.434	#	-0.092;1.802	-0.163;0.537	100001	0.010	0.632	1	96.30	9768	9768	0.55		0	0
#	0.083;0.230	0.070;0.172	#	#	2.859;7.185	#	0.075;0.237	#	#	0.076;0.800	0.372;0.699	-0.100;0.349	0.006;0.115	#	0.493;0.918	#	#	#	#	0.926;1.694	-0.204;0.550	001010	0.000	0.303	1	51.89	9769	9769	0.50		0	0
#	#	#	#	-0.029;1.100	#	#	-0.105;0.179	#	-0.850;3.717	-0.279;0.449	0.275;0.400	#	#	0.004;0.009	0.266;1.405	#	#	-0.003;0.459	0.073;0.107	#	#	100001	0.031	0.500	1	71.50	9962	9772	0.41		1	2
-82.885;-59.349	0.071;0.153	#	0.131;0.235	-0.221;0.266	#	0.223;0.459	#	#	#	#	#	0.165;0.488	0.023;0.089	#	0.026;0.778	#	-1.006;1.458	0.214;0.525	0.053;0.117	0.423;1.575	#	001000	0.000	0.000	1	92.00	9773	9773	0.55		0	1
-82.885;-59.349	0.071;0.153	-0.003;0.226	0.126;0.240	-0.245;0.266	0.033;7.605	0.223;0.459	#	#	1.637;5.340	-0.016;0.515	#	#	0.023;0.089	#	#	#	#	#	#	#	#	001000	0.000	0.000	1	92.00	9773	9773	0.45		0	1
-81.582;-69.172	#	#	0.077;0.219	0.170;0.717	1.860;8.950	-0.035;0.383	#	#	0.376;8.134	#	#	0.137;0.314	0.068;0.116	#	0.128;0.649	-0.127;0.724	#	#	0.067;0.118	#	#	001000	0.004	0.333	1	61.67	9774	9774	0.50		1	3
#	#	#	0.055;0.141	0.976;1.804	#	#	#	#	#	#	#	#	0.092;0.189	#	#	#	#	0.134;0.370	0.061;0.107	#	0.519;1.829	001010	0.017	0.693	1	44.71	9775	9775	0.27		0	0
#	#	#	0.041;0.143	#	1.641;9.573	0.171;0.386	#	#	3.099;12.233	0.084;0.677	0.480;0.666	#	0.092;0.173	0.006;0.011	#	#	#	0.134;0.370	#	#	#	001010	0.078	0.600	1	53.80	9938	9775	0.41		3	5
-68.336;-52.502	0.008;0.088	-0.075;0.201	#	-0.029;1.100	1.663;5.029	#	#	-0.129;0.213	#	#	#	#	#	#	0.140;1.046	#	#	0.066;0.434	0.073;0.098	#	#	100001	0.013	0.421	1	76.37	9983	9776	0.41		8	19
-68.336;-52.502	#	-0.075;0.157	#	#	1.663;5.029	#	-0.105;0.179	-0.129;0.213	#	#	#	#	#	0.004;0.009	0.140;1.046	-0.088;0.515	#	0.066;0.434	#	#	#	100001	0.031	0.500	1	80.76	9983	9776	0.41		8	16
#	#	-0.036;0.164	#	-0.353;0.353	2.168;5.533	#	#	-0.031;0.345	-1.754;6.313	0.015;0.323	#	#	-0.033;0.106	0.004;0.013	-0.563;0.286	-0.021;0.783	0.571;1.563	#	#	-0.637;1.773	#	110000	0.000	0.000	1	82.20	9779	9779	0.55		0	5
-67.886;-52.909	#	#	#	#	#	0.044;0.194	-0.050;0.199	#	-2.945;8.403	#	0.265;0.565	0.185;0.636	#	0.003;0.010	#	#	#	-0.084;0.678	0.050;0.105	#	#	110000	0.000	0.067	1	61.40	9886	9779	0.41		1	15
-74.214;-47.255	#	0.013;0.124	0.027;0.155	#	1.817;5.903	#	#	#	#	-0.261;0.615	#	#	#	#	-0.141;1.190	#	#	0.246;0.481	#	0.180;0.948	0.530;1.068	010000	0.001	0.250	1	50.50	9808	9780	0.41		2	8
-76.445;-62.230	0.026;0.122	#	#	-0.131;0.380	#	#	#	#	-0.508;4.753	-0.251;0.239	#	#	#	#	-0.387;1.305	#	#	0.352;0.588	#	0.212;1.227	#	000001	0.024	0.476	1	93.10	9992	9782	0.36		10	21
#	#	#	#	#	0.417;4.863	0.223;0.406	0.014;0.141	0.129;0.459	-0.508;4.753	-0.251;0.239	0.499;0.740	#	#	#	-0.387;1.305	#	-0.274;1.437	0.352;0.588	#	0.212;1.227	#	000001	0.555	0.889	1	115.33	9998	9782	0.50		8	9
#	0.033;0.131	#	0.013;0.211	-0.617;0.617	#	#	-0.007;0.171	#	#	-0.546;0.743	0.282;0.649	-0.002;0.295	-0.002;0.093	#	-0.225;1.010	#	1.011;1.901	#	#	#	#	110000	0.000	0.133	1	49.31	9886	9783	0.45		2	15
#	0.033;0.131	#	0.013;0.211	-0.617;0.617	#	#	-0.007;0.171	#	#	0.005;0.743	0.282;0.649	-0.002;0.295	-0.002;0.093	#	#	#	1.011;1.901	#	#	#	-0.271;0.914	110000	0.000	0.133	1	51.08	9886	9783	0.45		2	15
-82.653;-63.998	#	#	0.075;0.208	#	#	#	0.062;0.256	-0.062;1.206	-5.278;5.774	#	0.460;0.545	#	#	0.006;0.012	#	0.280;1.261	-0.316;1.772	#	0.083;0.125	#	0.172;0.836	011000	0.007	0.375	1	59.25	9996	9784	0.50		3	8
#	#	#	0.026;0.101	#	#	#	0.086;0.141	-0.159;0.480	#	0.108;0.503	#	0.274;0.775	#	#	#	#	#	#	#	-0.429;1.135	#	100000	0.004	0.333	1	86.33	9988	9785	0.27		1	3
#	-0.007;0.090	#	0.026;0.101	#	-0.941;7.232	0.127;0.245	0.086;0.141	#	#	#	0.246;0.622	0.274;0.775	#	#	-0.839;0.588	#	#	0.036;0.394	#	#	#	100000	0.008	0.608	1	66.23	9785	9785	0.41		0	0
#	0.105;0.239	#	#	#	-0.139;6.471	0.187;0.396	-0.040;0.216	-0.009;0.401	0.967;4.176	-0.009;0.312	0.328;0.710	#	0.109;0.170	0.002;0.012	0.351;1.106	-0.436;0.769	#	0.075;0.395	#	#	-0.458;0.655	010000	0.003	0.500	1	35.31	9786	9786	0.64		0	0
#	#	#	#	#	-0.139;6.471	0.187;0.396	-0.040;0.216	-0.009;0.401	0.967;4.176	-0.009;0.312	0.328;0.710	#	0.109;0.170	0.002;0.012	0.351;1.106	-0.436;0.769	#	#	#	#	-0.458;0.655	010000	0.000	0.000	1	49.00	9786	9786	0.55		0	1
#	-0.022;0.099	-0.008;0.138	#	#	4.399;12.475	#	0.067;0.275	0.014;0.402	#	#	#	-0.020;0.232	#	#	#	-0.396;1.049	#	0.446;0.626	#	#	#	001110	0.013	0.421	1	69.51	9993	9787	0.36		8	19
-90.082;-75.960	#	#	0.048;0.279	-0.473;0.479	1.783;12.475	#	0.067;0.275	#	7.425;12.732	0.212;0.619	0.316;0.535	#	#	#	0.074;0.614	#	-0.787;1.585	0.315;0.747	#	0.258;1.884	0.140;0.858	001110	0.000	0.000	1	49.00	9787	9787	0.59		0	2
#	#	#	#	-0.659;1.100	-2.579;4.512	#	#	#	#	#	#	0.177;0.368	#	0.006;0.014	-0.245;1.046	#	#	0.066;0.454	0.073;0.098	0.793;2.110	-0.277;1.015	100001	0.010	0.400	1	60.50	9972	9788	0.41		4	10
#	#	-0.075;0.107	#	#	#	#	#	#	-0.158;1.384	-0.238;0.489	#	0.086;0.284	#	#	-0.245;1.046	#	#	#	#	0.793;2.110	#	100001	0.100	1.000	1	81.00	9788	9788	0.27		0	0
-86.193;-72.499	#	-0.015;0.230	-0.005;0.170	0.167;1.154	2.734;11.267	#	#	#	-0.099;6.073	#	0.246;0.622	0.274;0.775	0.016;0.101	#	0.333;0.893	-0.397;0.530	#	0.094;0.329	#	#	0.299;0.766	100000	0.000	0.000	1	97.00	9789	9789	0.59		0	1
-86.193;-72.499	#	-0.015;0.230	-0.005;0.170	0.167;1.665	#	#	#	#	-0.099;6.073	#	0.246;0.622	0.274;0.775	0.016;0.101	#	0.333;0.893	-0.397;0.530	#	0.094;0.329	#	#	0.299;0.766	100000	0.000	0.000	1	59.50	9789	9789	0.55		0	2
-106.395;-86.710	#	0.187;0.285	0.169;0.340	-0.617;0.744	-0.144;8.148	-0.029;0.135	#	0.902;1.461	4.905;8.238	#	#	#	#	#	#	1.479;1.981	#	#	#	#	-0.569;0.652	000110	0.100	1.000	1	41.88	9790	9790	0.45		0	0
-102.971;-88.422	#	0.187;0.285	0.169;0.294	-0.617;0.617	-0.144;8.148	-0.029;0.135	0.233;0.340	#	4.905;8.238	#	#	#	#	0.002;0.014	#	#	#	#	#	#	#	000110	0.100	1.000	1	38.20	9790	9790	0.41		0	0
-90.537;-73.848	-0.033;0.116	0.114;0.204	0.189;0.350	#	4.388;9.796	#	#	#	#	#	0.543;0.881	-0.010;0.268	#	#	-0.044;0.811	#	#	#	#	1.198;1.937	-0.296;0.386	001100	0.100	1.000	1	73.60	9791	9791	0.45		0	0
#	#	#	#	#	-0.158;5.972	0.211;0.406	-0.038;0.130	-0.005;0.439	#	-0.251;0.588	#	#	-0.080;0.135	#	#	#	#	#	#	0.095;0.946	#	000001	0.003	0.309	1	68.59	9998	9792	0.32		17	55
#	#	#	#	#	-0.158;5.972	0.211;0.406	#	#	0.062;4.753	#	#	0.168;0.359	#	#	#	#	0.606;1.907	#	0.098;0.103	#	#	000001	0.031	0.791	1	74.40	9792	9792	0.27		0	0
#	#	#	#	#	0.322;6.091	#	0.025;0.315	#	#	0.072;0.886	0.378;0.569	#	0.013;0.141	0.005;0.014	0.056;0.654	-0.294;0.966	#	#	#	1.030;2.841	#	001000	0.010	0.400	1	44.40	9918	9794	0.41		2	5
-76.968;-57.283	#	#	#	#	#	-0.047;0.099	#	#	#	0.212;0.498	0.393;0.535	#	#	#	#	#	-0.708;1.130	0.446;0.747	#	0.258;1.884	#	001110	0.061	0.571	1	94.71	9971	9795	0.32		4	7
-76.968;-75.485	-0.018;0.063	-0.008;0.138	#	#	#	#	0.067;0.275	#	#	0.212;0.619	0.316;0.535	#	#	#	#	#	#	0.446;0.747	#	#	#	001110	0.031	0.500	1	99.50	9882	9795	0.32		1	2
#	#	#	#	-0.029;1.100	#	#	#	0.063;0.405	#	#	0.275;0.521	0.309;0.514	#	#	#	#	#	#	#	#	#	100001	0.000	0.182	1	62.42	9962	9796	0.18		2	11
-79.988;-64.582	#	0.013;0.088	#	-0.029;1.100	-2.579;4.512	#	-0.105;0.199	#	#	#	0.275;0.521	0.309;0.514	#	#	#	#	#	0.047;0.480	0.062;0.129	#	#	100001	0.001	0.250	1	68.75	9931	9796	0.41		1	4
-92.146;-57.283	0.062;0.241	#	#	-0.326;0.528	#	#	0.041;0.175	#	0.821;9.831	#	#	-0.102;0.232	#	0.005;0.013	#	#	0.027;1.130	#	0.057;0.092	-1.122;1.884	#	001110	0.000	0.067	1	49.21	9920	9797	0.45		1	15
#	#	#	0.119;0.252	#	#	-0.107;0.193	#	-0.086;1.206	#	#	0.460;0.771	-0.056;0.320	#	0.004;0.014	#	-0.107;0.798	1.023;1.500	#	0.010;0.112	#	#	011000	0.031	0.500	1	71.88	9922	9798	0.41		4	8
-90.537;-73.848	#	#	0.189;0.350	#	5.843;8.968	#	0.109;0.239	0.196;1.017	3.190;9.855	#	0.560;0.784	#	#	#	#	0.590;1.561	-0.014;1.047	#	0.054;0.101	0.291;1.576	#	001100	1.000	1.000	1	81.00	9909	9799	0.50		1	1
-110.431;-76.750	#	-0.007;0.228	#	-0.533;0.631	#	#	0.001;0.123	#	#	0.393;0.563	0.430;0.881	#	0.024;0.070	#	#	0.283;0.852	-0.364;1.607	0.379;0.624	#	0.698;1.911	#	001100	0.031	0.500	1	58.00	9946	9800	0.50		1	2
#	#	#	#	#	#	-0.027;0.104	0.001;0.123	#	#	0.393;0.563	#	#	#	#	#	#	#	0.379;0.624	#	#	#	001100	0.004	0.333	1	60.33	9946	9800	0.18		1	3
-93.433;-67.329	#	#	#	#	6.673;15.446	-0.032;0.124	#	0.040;0.439	#	#	0.346;0.503	#	0.058;0.114	0.002;0.014	#	#	-0.357;1.628	0.473;1.000	#	#	#	000110	0.000	0.000	1	66.50	9801	9801	0.41		0	6
#	0.047;0.119	-0.034;0.150	0.042;0.180	#	-0.290;5.124	-0.018;0.227	-0.010;0.140	-0.117;0.394	0.653;4.973	-0.000;0.468	0.397;0.533	-0.274;0.354	0.019;0.079	#	-0.074;0.794	#	-0.201;0.997	#	#	#	-0.544;0.785	110001	0.000	0.000	1	79.22	9802	9802	0.68		0	9
#	0.083;0.230	#	0.055;0.128	-0.156;0.338	#	0.173;0.386	#	#	3.099;12.233	#	0.415;0.679	#	0.110;0.173	0.006;0.011	-0.260;0.859	0.019;0.571	-0.500;1.793	0.134;0.370	#	#	-0.204;0.550	001010	1.000	1.000	1	58.00	9938	9803	0.59		1	1
#	0.083;0.230	#	0.055;0.128	-0.156;0.338	#	0.173;0.386	#	#	3.099;12.233	#	0.415;0.679	#	0.110;0.173	#	-0.192;0.791	#	#	0.134;0.370	0.075;0.097	0.227;2.193	#	001010	0.031	0.500	1	54.50	9938	9803	0.50		1	2
-68.336;-52.502	0.008;0.088	-0.075;0.157	#	-0.029;1.100	1.663;5.029	#	-0.105;0.179	-0.129;0.213	#	-0.130;0.364	#	#	#	0.004;0.009	0.140;1.046	#	#	0.066;0.434	0.073;0.098	#	#	100001	0.045	0.538	1	87.90	9983	9804	0.55		7	13
-68.336;-52.502	0.008;0.088	-0.075;0.157	0.052;0.190	-0.029;1.100	1.663;5.029	#	-0.105;0.179	#	#	#	#	#	#	0.004;0.009	0.140;1.046	#	#	0.066;0.434	0.073;0.098	#	#	100001	0.003	0.316	1	73.36	9983	9804	0.50		6	19
-73.141;-58.164	0.012;0.146	0.095;0.228	0.106;0.190	-0.274;0.537	#	#	0.198;0.389	#	0.372;8.642	#	#	#	#	0.005;0.009	#	#	0.278;1.833	0.279;0.533	#	#	#	110000	0.100	1.000	1	34.75	9805	9805	0.45		0	0
-73.141;-58.164	0.012;0.146	0.095;0.228	0.106;0.190	#	#	#	0.198;0.389	#	0.372;8.642	#	#	#	#	0.005;0.009	#	#	0.278;2.264	0.279;0.533	#	#	#	110000	0.100	1.000	1	34.75	9805	9805	0.41		0	0
#	0.094;0.164	#	#	#	#	#	#	#	2.202;6.029	#	0.460;0.545	#	0.030;0.136	#	#	#	#	#	0.083;0.125	-0.820;1.313	#	011000	0.000	0.000	1	56.25	9806	9806	0.27		0	4
-86.760;-61.940	#	0.032;0.184	#	-0.416;0.607	0.322;10.766	-0.059;0.277	0.025;0.315	#	-0.192;5.116	0.142;0.488	0.436;0.629	0.115;0.288	0.085;0.116	#	0.128;0.649	#	#	0.247;0.313	#	#	-0.129;0.427	001000	0.000	0.000	1	101.00	9807	9807	0.64		0	1
#	#	0.015;0.094	#	0.797;1.255	#	#	0.014;0.121	#	-4.364;3.451	#	0.321;0.545	0.129;0.426	#	0.005;0.013	#	-0.117;0.385	0.981;2.932	#	#	#	#	010000	0.000	0.000	1	61.33	9808	9808	0.41		0	3
-92.146;-59.424	#	#	0.125;0.229	#	7.099;12.475	-0.024;0.098	#	#	#	0.325;0.904	0.335;0.627	#	0.040;0.105	#	#	#	1.753;3.448	0.149;0.686	#	#	#	001110	0.100	1.000	1	34.00	9810	9810	0.41		0	0
#	#	#	0.024;0.083	#	-0.158;4.650	0.211;0.406	-0.060;0.174	-0.266;0.616	#	-0.251;0.239	0.499;0.740	0.276;0.452	#	0.003;0.014	#	-0.271;0.734	-0.274;1.437	#	0.073;0.103	#	#	000001	1.000	1.000	1	176.00	9827	9811	0.55		1	1
-71.433;-54.919	0.018;0.102	0.040;0.151	#	#	#	#	#	-0.262;0.581	3.139;5.419	-0.009;0.398	#	0.067;0.272	#	#	0.342;0.968	-0.358;0.848	-0.220;1.184	0.090;0.636	0.055;0.106	0.019;1.171	-0.288;0.645	010000	0.000	0.000	1	40.33	9813	9813	0.64		0	6
-78.860;-48.794	#	#	#	#	#	0.211;0.406	#	#	#	#	0.499;0.740	0.276;0.519	#	#	-0.387;0.594	#	#	#	#	#	#	000001	0.031	0.500	1	105.08	9963	9814	0.23		6	12
